Ano;Território;Modalidade de ensino;Taxa de retenção e desistência no ensino secunário, em todos os anos de escolaridade;Desemprego registado nos centros de emprego (para menores de 25 anos)
2020.0;Alvaiázere_Município;Total;6.4;23.3
2020.0;Alvito_Município;Cursos gerais;;11.8
2020.0;Alvito_Município;Cursos Tecnológicos e Profissionais;9.8;11.8
2020.0;Alvito_Município;Total;9.8;11.8
2020.0;Amadora_Município;Cursos gerais;12.1;765.0
2020.0;Amadora_Município;Cursos Tecnológicos e Profissionais;15.5;765.0
2020.0;Amadora_Município;Total;13.7;765.0
2020.0;Amarante_Município;Cursos gerais;4.1;320.0
2020.0;Amarante_Município;Cursos Tecnológicos e Profissionais;8.3;320.0
2020.0;Amarante_Município;Total;6.7;320.0
2020.0;Amares_Município;Cursos gerais;2.5;71.7
2020.0;Amares_Município;Cursos Tecnológicos e Profissionais;1.3;71.7
2020.0;Amares_Município;Total;2.0;71.7
2020.0;Anadia_Município;Cursos gerais;7.7;83.6
2020.0;Anadia_Município;Cursos Tecnológicos e Profissionais;8.5;83.6
2020.0;Anadia_Município;Total;8.1;83.6
2020.0;Angra do Heroísmo_Município;Cursos gerais;8.9;
2020.0;Angra do Heroísmo_Município;Cursos Tecnológicos e Profissionais;20.6;
2020.0;Angra do Heroísmo_Município;Total;11.4;
2020.0;Ansião_Município;Cursos gerais;1.2;38.7
2020.0;Ansião_Município;Cursos Tecnológicos e Profissionais;6.8;38.7
2020.0;Ansião_Município;Total;4.0;38.7
2020.0;Arcos de Valdevez_Município;Cursos gerais;5.9;65.6
2020.0;Arcos de Valdevez_Município;Cursos Tecnológicos e Profissionais;10.7;65.6
2020.0;Arcos de Valdevez_Município;Total;8.2;65.6
2020.0;Arganil_Município;Cursos gerais;2.2;49.8
2020.0;Arganil_Município;Cursos Tecnológicos e Profissionais;3.4;49.8
2020.0;Arganil_Município;Total;2.9;49.8
2020.0;Armamar_Município;Cursos gerais;5.6;31.8
2020.0;Armamar_Município;Cursos Tecnológicos e Profissionais;;31.8
2020.0;Armamar_Município;Total;5.6;31.8
2020.0;Arouca_Município;Cursos gerais;4.8;79.9
2020.0;Arouca_Município;Cursos Tecnológicos e Profissionais;5.4;79.9
2020.0;Arouca_Município;Total;5.0;79.9
2020.0;Arraiolos_Município;Cursos gerais;4.5;17.7
2020.0;Arraiolos_Município;Cursos Tecnológicos e Profissionais;0.0;17.7
2020.0;Arraiolos_Município;Total;4.2;17.7
2020.0;Arronches_Município;Cursos gerais;;10.1
2020.0;Arronches_Município;Cursos Tecnológicos e Profissionais;0.0;10.1
2020.0;Arronches_Município;Total;0.0;10.1
2020.0;Arruda dos Vinhos_Município;Cursos gerais;2.7;28.1
2020.0;Arruda dos Vinhos_Município;Cursos Tecnológicos e Profissionais;16.8;28.1
2020.0;Arruda dos Vinhos_Município;Total;6.9;28.1
2020.0;Aveiro_Município;Cursos gerais;5.3;301.2
2020.0;Aveiro_Município;Cursos Tecnológicos e Profissionais;8.7;301.2
2020.0;Aveiro_Município;Total;6.5;301.2
2020.0;Avis_Município;Cursos gerais;;31.0
2020.0;Avis_Município;Cursos Tecnológicos e Profissionais;;31.0
2020.0;Avis_Município;Total;;31.0
2020.0;Azambuja_Município;Cursos gerais;14.4;71.8
2020.0;Azambuja_Município;Cursos Tecnológicos e Profissionais;9.2;71.8
2020.0;Azambuja_Município;Total;13.2;71.8
2020.0;Baião_Município;Cursos gerais;6.0;135.8
2020.0;Baião_Município;Cursos Tecnológicos e Profissionais;2.9;135.8
2020.0;Baião_Município;Total;4.3;135.8
2020.0;Barcelos_Município;Cursos gerais;4.6;365.7
2020.0;Barcelos_Município;Cursos Tecnológicos e Profissionais;4.6;365.7
2020.0;Barcelos_Município;Total;4.6;365.7
2020.0;Barrancos_Município;Cursos gerais;;19.2
2020.0;Barrancos_Município;Cursos Tecnológicos e Profissionais;;19.2
2020.0;Barrancos_Município;Total;;19.2
2020.0;Barreiro_Município;Cursos gerais;8.3;378.1
2020.0;Barreiro_Município;Cursos Tecnológicos e Profissionais;9.5;378.1
2020.0;Barreiro_Município;Total;8.6;378.1
2020.0;Batalha_Município;Cursos gerais;6.0;44.8
2020.0;Batalha_Município;Cursos Tecnológicos e Profissionais;3.0;44.8
2020.0;Batalha_Município;Total;5.1;44.8
2020.0;Beja_Município;Cursos gerais;10.0;197.1
2020.0;Beja_Município;Cursos Tecnológicos e Profissionais;16.1;197.1
2020.0;Beja_Município;Total;11.9;197.1
2020.0;Belmonte_Município;Cursos gerais;0.0;23.0
2020.0;Belmonte_Município;Cursos Tecnológicos e Profissionais;5.7;23.0
2020.0;Belmonte_Município;Total;2.7;23.0
2020.0;Benavente_Município;Cursos gerais;9.5;145.0
2020.0;Benavente_Município;Cursos Tecnológicos e Profissionais;5.9;145.0
2020.0;Benavente_Município;Total;8.5;145.0
2020.0;Bombarral_Município;Cursos gerais;7.3;29.9
2020.0;Bombarral_Município;Cursos Tecnológicos e Profissionais;9.6;29.9
2020.0;Bombarral_Município;Total;8.2;29.9
2020.0;Borba_Município;Cursos gerais;;40.3
2020.0;Borba_Município;Cursos Tecnológicos e Profissionais;;40.3
2020.0;Borba_Município;Total;;40.3
2020.0;Boticas_Município;Cursos gerais;;12.8
2020.0;Boticas_Município;Cursos Tecnológicos e Profissionais;;12.8
2020.0;Boticas_Município;Total;;12.8
2020.0;Braga_Município;Cursos gerais;7.1;766.8
2020.0;Braga_Município;Cursos Tecnológicos e Profissionais;7.1;766.8
2020.0;Braga_Município;Total;7.1;766.8
2020.0;Bragança_Município;Cursos gerais;8.0;129.1
2020.0;Bragança_Município;Cursos Tecnológicos e Profissionais;3.6;129.1
2020.0;Bragança_Município;Total;6.7;129.1
2020.0;Cabeceiras de Basto_Município;Cursos gerais;4.5;102.6
2020.0;Cabeceiras de Basto_Município;Cursos Tecnológicos e Profissionais;3.2;102.6
2020.0;Cabeceiras de Basto_Município;Total;4.0;102.6
2020.0;Cadaval_Município;Cursos gerais;7.2;45.8
2020.0;Cadaval_Município;Cursos Tecnológicos e Profissionais;34.5;45.8
2020.0;Cadaval_Município;Total;11.6;45.8
2020.0;Caldas da Rainha_Município;Cursos gerais;11.0;196.2
2020.0;Caldas da Rainha_Município;Cursos Tecnológicos e Profissionais;8.4;196.2
2020.0;Caldas da Rainha_Município;Total;9.8;196.2
2020.0;Calheta [R.A.A.]_Município;Cursos gerais;6.0;
2020.0;Calheta [R.A.A.]_Município;Cursos Tecnológicos e Profissionais;;
2020.0;Calheta [R.A.A.]_Município;Total;6.0;
2020.0;Calheta [R.A.M.]_Município;Cursos gerais;7.8;
2020.0;Calheta [R.A.M.]_Município;Cursos Tecnológicos e Profissionais;10.7;
2020.0;Calheta [R.A.M.]_Município;Total;8.7;
2020.0;Câmara de Lobos_Município;Cursos gerais;6.3;
2020.0;Câmara de Lobos_Município;Cursos Tecnológicos e Profissionais;13.3;
2020.0;Câmara de Lobos_Município;Total;8.2;
2020.0;Caminha_Município;Cursos gerais;6.0;37.6
2020.0;Caminha_Município;Cursos Tecnológicos e Profissionais;2.5;37.6
2020.0;Caminha_Município;Total;4.8;37.6
2020.0;Campo Maior_Município;Cursos gerais;5.0;71.0
2020.0;Campo Maior_Município;Cursos Tecnológicos e Profissionais;2.3;71.0
2020.0;Campo Maior_Município;Total;4.4;71.0
2020.0;Cantanhede_Município;Cursos gerais;2.3;117.4
2020.0;Cantanhede_Município;Cursos Tecnológicos e Profissionais;5.4;117.4
2020.0;Cantanhede_Município;Total;3.4;117.4
2020.0;Carrazeda de Ansiães_Município;Cursos gerais;7.1;25.2
2020.0;Carrazeda de Ansiães_Município;Cursos Tecnológicos e Profissionais;11.3;25.2
2020.0;Carrazeda de Ansiães_Município;Total;8.9;25.2
2020.0;Carregal do Sal_Município;Cursos gerais;5.8;37.5
2020.0;Carregal do Sal_Município;Cursos Tecnológicos e Profissionais;22.0;37.5
2020.0;Carregal do Sal_Município;Total;10.2;37.5
2020.0;Cartaxo_Município;Cursos gerais;9.1;63.7
2020.0;Cartaxo_Município;Cursos Tecnológicos e Profissionais;20.2;63.7
2020.0;Cartaxo_Município;Total;11.5;63.7
2020.0;Cascais_Município;Cursos gerais;10.0;691.5
2020.0;Cascais_Município;Cursos Tecnológicos e Profissionais;9.4;691.5
2020.0;Cascais_Município;Total;9.9;691.5
2020.0;Castanheira de Pêra_Município;Cursos gerais;;13.9
2020.0;Castanheira de Pêra_Município;Cursos Tecnológicos e Profissionais;;13.9
2020.0;Castanheira de Pêra_Município;Total;;13.9
2020.0;Castelo Branco_Município;Cursos gerais;9.1;164.8
2020.0;Castelo Branco_Município;Cursos Tecnológicos e Profissionais;10.4;164.8
2020.0;Castelo Branco_Município;Total;9.6;164.8
2020.0;Castelo de Paiva_Município;Cursos gerais;6.0;97.8
2020.0;Castelo de Paiva_Município;Cursos Tecnológicos e Profissionais;6.0;97.8
2020.0;Castelo de Paiva_Município;Total;6.0;97.8
2020.0;Castelo de Vide_Município;Cursos gerais;;12.3
2020.0;Castelo de Vide_Município;Cursos Tecnológicos e Profissionais;;12.3
2020.0;Castelo de Vide_Município;Total;;12.3
2020.0;Castro Daire_Município;Cursos gerais;5.5;75.4
2020.0;Castro Daire_Município;Cursos Tecnológicos e Profissionais;6.8;75.4
2020.0;Castro Daire_Município;Total;6.0;75.4
2020.0;Castro Marim_Município;Cursos gerais;;26.8
2020.0;Castro Marim_Município;Cursos Tecnológicos e Profissionais;;26.8
2020.0;Castro Marim_Município;Total;;26.8
2020.0;Castro Verde_Município;Cursos gerais;6.7;36.8
2020.0;Castro Verde_Município;Cursos Tecnológicos e Profissionais;3.4;36.8
2020.0;Castro Verde_Município;Total;5.7;36.8
2020.0;Celorico da Beira_Município;Cursos gerais;6.2;26.0
2020.0;Celorico da Beira_Município;Cursos Tecnológicos e Profissionais;0.0;26.0
2020.0;Celorico da Beira_Município;Total;5.0;26.0
2020.0;Celorico de Basto_Município;Cursos gerais;5.1;88.3
2020.0;Celorico de Basto_Município;Cursos Tecnológicos e Profissionais;5.2;88.3
2020.0;Celorico de Basto_Município;Total;5.1;88.3
2020.0;Chamusca_Município;Cursos gerais;3.3;21.4
2020.0;Chamusca_Município;Cursos Tecnológicos e Profissionais;23.5;21.4
2020.0;Chamusca_Município;Total;5.8;21.4
2020.0;Chaves_Município;Cursos gerais;5.3;156.0
2020.0;Chaves_Município;Cursos Tecnológicos e Profissionais;8.0;156.0
2020.0;Chaves_Município;Total;6.2;156.0
2020.0;Cinfães_Município;Cursos gerais;3.3;102.3
2020.0;Cinfães_Município;Cursos Tecnológicos e Profissionais;5.3;102.3
2020.0;Cinfães_Município;Total;4.5;102.3
2020.0;Coimbra_Município;Cursos gerais;6.4;509.1
2020.0;Coimbra_Município;Cursos Tecnológicos e Profissionais;6.1;509.1
2020.0;Coimbra_Município;Total;6.3;509.1
2020.0;Condeixa-a-Nova_Município;Cursos gerais;2.5;46.2
2020.0;Condeixa-a-Nova_Município;Cursos Tecnológicos e Profissionais;10.0;46.2
2020.0;Condeixa-a-Nova_Município;Total;3.6;46.2
2020.0;Constância_Município;Cursos gerais;3.7;17.8
2020.0;Constância_Município;Cursos Tecnológicos e Profissionais;0.0;17.8
2020.0;Constância_Município;Total;3.1;17.8
2020.0;Coruche_Município;Cursos gerais;5.6;76.5
2020.0;Coruche_Município;Cursos Tecnológicos e Profissionais;4.1;76.5
2020.0;Coruche_Município;Total;5.1;76.5
2020.0;Corvo_Município;Cursos gerais;0.0;
2020.0;Corvo_Município;Cursos Tecnológicos e Profissionais;;
2020.0;Corvo_Município;Total;0.0;
2020.0;Covilhã_Município;Cursos gerais;4.4;216.3
2020.0;Covilhã_Município;Cursos Tecnológicos e Profissionais;10.9;216.3
2020.0;Covilhã_Município;Total;7.1;216.3
2020.0;Crato_Município;Cursos gerais;;18.1
2020.0;Crato_Município;Cursos Tecnológicos e Profissionais;6.7;18.1
2020.0;Crato_Município;Total;6.7;18.1
2020.0;Cuba_Município;Cursos gerais;;27.6
2020.0;Cuba_Município;Cursos Tecnológicos e Profissionais;3.3;27.6
2020.0;Cuba_Município;Total;3.3;27.6
2020.0;Elvas_Município;Cursos gerais;9.8;150.9
2020.0;Elvas_Município;Cursos Tecnológicos e Profissionais;7.9;150.9
2020.0;Elvas_Município;Total;9.2;150.9
2020.0;Entroncamento_Município;Cursos gerais;5.3;65.7
2020.0;Entroncamento_Município;Cursos Tecnológicos e Profissionais;13.6;65.7
2020.0;Entroncamento_Município;Total;8.7;65.7
2020.0;Espinho_Município;Cursos gerais;4.3;146.2
2020.0;Espinho_Município;Cursos Tecnológicos e Profissionais;6.4;146.2
2020.0;Espinho_Município;Total;5.1;146.2
2020.0;Esposende_Município;Cursos gerais;2.7;83.8
2020.0;Esposende_Município;Cursos Tecnológicos e Profissionais;3.4;83.8
2020.0;Esposende_Município;Total;3.0;83.8
2020.0;Estarreja_Município;Cursos gerais;5.3;117.6
2020.0;Estarreja_Município;Cursos Tecnológicos e Profissionais;8.1;117.6
2020.0;Estarreja_Município;Total;6.8;117.6
2020.0;Estremoz_Município;Cursos gerais;9.2;65.3
2020.0;Estremoz_Município;Cursos Tecnológicos e Profissionais;6.5;65.3
2020.0;Estremoz_Município;Total;8.7;65.3
2020.0;Évora_Município;Cursos gerais;6.3;270.3
2020.0;Évora_Município;Cursos Tecnológicos e Profissionais;11.9;270.3
2020.0;Évora_Município;Total;8.4;270.3
2020.0;Fafe_Município;Cursos gerais;4.0;251.8
2020.0;Fafe_Município;Cursos Tecnológicos e Profissionais;9.8;251.8
2020.0;Fafe_Município;Total;5.9;251.8
2020.0;Faro_Município;Cursos gerais;5.2;299.9
2020.0;Faro_Município;Cursos Tecnológicos e Profissionais;12.6;299.9
2020.0;Faro_Município;Total;8.0;299.9
2020.0;Felgueiras_Município;Cursos gerais;3.7;305.3
2020.0;Felgueiras_Município;Cursos Tecnológicos e Profissionais;7.0;305.3
2020.0;Felgueiras_Município;Total;5.3;305.3
2020.0;Ferreira do Alentejo_Município;Cursos gerais;1.7;27.0
2020.0;Ferreira do Alentejo_Município;Cursos Tecnológicos e Profissionais;0.0;27.0
2020.0;Ferreira do Alentejo_Município;Total;1.4;27.0
2020.0;Ferreira do Zêzere_Município;Cursos gerais;3.7;21.1
2020.0;Ferreira do Zêzere_Município;Cursos Tecnológicos e Profissionais;12.9;21.1
2020.0;Ferreira do Zêzere_Município;Total;6.2;21.1
2020.0;Figueira da Foz_Município;Cursos gerais;3.6;292.0
2020.0;Figueira da Foz_Município;Cursos Tecnológicos e Profissionais;8.8;292.0
2020.0;Figueira da Foz_Município;Total;5.4;292.0
2020.0;Figueira de Castelo Rodrigo_Município;Cursos gerais;5.7;31.7
2020.0;Figueira de Castelo Rodrigo_Município;Cursos Tecnológicos e Profissionais;10.5;31.7
2020.0;Figueira de Castelo Rodrigo_Município;Total;6.9;31.7
2020.0;Figueiró dos Vinhos_Município;Cursos gerais;4.2;24.9
2020.0;Figueiró dos Vinhos_Município;Cursos Tecnológicos e Profissionais;0.0;24.9
2020.0;Figueiró dos Vinhos_Município;Total;3.4;24.9
2020.0;Fornos de Algodres_Município;Cursos gerais;10.1;26.5
2020.0;Fornos de Algodres_Município;Cursos Tecnológicos e Profissionais;0.0;26.5
2020.0;Fornos de Algodres_Município;Total;7.4;26.5
2020.0;Freixo de Espada à Cinta_Município;Cursos gerais;;29.3
2020.0;Freixo de Espada à Cinta_Município;Cursos Tecnológicos e Profissionais;;29.3
2020.0;Freixo de Espada à Cinta_Município;Total;;29.3
2020.0;Fronteira_Município;Cursos gerais;;13.6
2020.0;Fronteira_Município;Cursos Tecnológicos e Profissionais;;13.6
2020.0;Fronteira_Município;Total;;13.6
2020.0;Funchal_Município;Cursos gerais;9.7;
2020.0;Funchal_Município;Cursos Tecnológicos e Profissionais;14.1;
2020.0;Funchal_Município;Total;11.3;
2020.0;Fundão_Município;Cursos gerais;2.5;112.5
2020.0;Fundão_Município;Cursos Tecnológicos e Profissionais;4.5;112.5
2020.0;Fundão_Município;Total;3.5;112.5
2020.0;Gavião_Município;Cursos gerais;;14.1
2020.0;Gavião_Município;Cursos Tecnológicos e Profissionais;5.0;14.1
2020.0;Gavião_Município;Total;5.0;14.1
2020.0;Góis_Município;Cursos gerais;;20.0
2020.0;Góis_Município;Cursos Tecnológicos e Profissionais;;20.0
2020.0;Góis_Município;Total;;20.0
2020.0;Golegã_Município;Cursos gerais;9.0;14.3
2020.0;Golegã_Município;Cursos Tecnológicos e Profissionais;38.5;14.3
2020.0;Golegã_Município;Total;13.2;14.3
2020.0;Gondomar_Município;Cursos gerais;5.7;945.8
2020.0;Gondomar_Município;Cursos Tecnológicos e Profissionais;6.1;945.8
2020.0;Gondomar_Município;Total;5.8;945.8
2020.0;Gouveia_Município;Cursos gerais;2.5;64.3
2020.0;Gouveia_Município;Cursos Tecnológicos e Profissionais;7.1;64.3
2020.0;Gouveia_Município;Total;4.9;64.3
2020.0;Grândola_Município;Cursos gerais;10.2;30.8
2020.0;Grândola_Município;Cursos Tecnológicos e Profissionais;4.8;30.8
2020.0;Grândola_Município;Total;8.2;30.8
2020.0;Guarda_Município;Cursos gerais;3.5;174.0
2020.0;Guarda_Município;Cursos Tecnológicos e Profissionais;3.2;174.0
2020.0;Guarda_Município;Total;3.4;174.0
2020.0;Guimarães_Município;Cursos gerais;5.2;643.6
2020.0;Guimarães_Município;Cursos Tecnológicos e Profissionais;5.7;643.6
2020.0;Guimarães_Município;Total;5.4;643.6
2020.0;Horta_Município;Cursos gerais;10.9;
2020.0;Horta_Município;Cursos Tecnológicos e Profissionais;5.6;
2020.0;Horta_Município;Total;9.5;
2020.0;Idanha-a-Nova_Município;Cursos gerais;13.0;30.8
2020.0;Idanha-a-Nova_Município;Cursos Tecnológicos e Profissionais;8.4;30.8
2020.0;Idanha-a-Nova_Município;Total;10.9;30.8
2020.0;Ílhavo_Município;Cursos gerais;10.7;166.7
2020.0;Ílhavo_Município;Cursos Tecnológicos e Profissionais;15.8;166.7
2020.0;Ílhavo_Município;Total;12.4;166.7
2020.0;Lagoa_Município;Cursos gerais;11.1;157.3
2020.0;Lagoa_Município;Cursos Tecnológicos e Profissionais;8.7;157.3
2020.0;Lagoa_Município;Total;9.9;157.3
2020.0;Lagoa [R.A.A.]_Município;Cursos gerais;17.9;
2020.0;Lagoa [R.A.A.]_Município;Cursos Tecnológicos e Profissionais;43.5;
2020.0;Lagoa [R.A.A.]_Município;Total;29.6;
2020.0;Lagos_Município;Cursos gerais;14.5;181.6
2020.0;Lagos_Município;Cursos Tecnológicos e Profissionais;11.1;181.6
2020.0;Lagos_Município;Total;13.1;181.6
2020.0;Lajes das Flores_Município;Cursos gerais;;
2020.0;Lajes das Flores_Município;Cursos Tecnológicos e Profissionais;;
2020.0;Lajes das Flores_Município;Total;;
2020.0;Lajes do Pico_Município;Cursos gerais;3.4;
2020.0;Lajes do Pico_Município;Cursos Tecnológicos e Profissionais;;
2020.0;Lajes do Pico_Município;Total;3.4;
2020.0;Lamego_Município;Cursos gerais;6.5;185.6
2020.0;Lamego_Município;Cursos Tecnológicos e Profissionais;9.2;185.6
2020.0;Lamego_Município;Total;7.5;185.6
2020.0;Leiria_Município;Cursos gerais;8.7;411.8
2020.0;Leiria_Município;Cursos Tecnológicos e Profissionais;5.4;411.8
2020.0;Leiria_Município;Total;7.7;411.8
2020.0;Lisboa_Município;Cursos gerais;9.5;1842.7
2020.0;Lisboa_Município;Cursos Tecnológicos e Profissionais;11.8;1842.7
2020.0;Lisboa_Município;Total;10.4;1842.7
2020.0;Loulé_Município;Cursos gerais;10.7;413.6
2020.0;Loulé_Município;Cursos Tecnológicos e Profissionais;14.6;413.6
2020.0;Loulé_Município;Total;12.2;413.6
2020.0;Loures_Município;Cursos gerais;13.2;774.5
2020.0;Loures_Município;Cursos Tecnológicos e Profissionais;11.5;774.5
2020.0;Loures_Município;Total;12.7;774.5
2020.0;Lourinhã_Município;Cursos gerais;8.9;85.8
2020.0;Lourinhã_Município;Cursos Tecnológicos e Profissionais;12.0;85.8
2020.0;Lourinhã_Município;Total;9.8;85.8
2020.0;Lousã_Município;Cursos gerais;2.3;79.1
2020.0;Lousã_Município;Cursos Tecnológicos e Profissionais;11.1;79.1
2020.0;Lousã_Município;Total;6.3;79.1
2020.0;Lousada_Município;Cursos gerais;5.8;237.8
2020.0;Lousada_Município;Cursos Tecnológicos e Profissionais;8.4;237.8
2020.0;Lousada_Município;Total;6.8;237.8
2020.0;Mação_Município;Cursos gerais;3.9;24.3
2020.0;Mação_Município;Cursos Tecnológicos e Profissionais;1.0;24.3
2020.0;Mação_Município;Total;2.2;24.3
2020.0;Macedo de Cavaleiros_Município;Cursos gerais;7.4;84.4
2020.0;Macedo de Cavaleiros_Município;Cursos Tecnológicos e Profissionais;6.7;84.4
2020.0;Macedo de Cavaleiros_Município;Total;7.1;84.4
2020.0;Machico_Município;Cursos gerais;6.4;
2020.0;Machico_Município;Cursos Tecnológicos e Profissionais;10.8;
2020.0;Machico_Município;Total;7.5;
2020.0;Madalena_Município;Cursos gerais;14.4;
2020.0;Madalena_Município;Cursos Tecnológicos e Profissionais;24.2;
2020.0;Madalena_Município;Total;18.9;
2020.0;Mafra_Município;Cursos gerais;10.4;172.4
2020.0;Mafra_Município;Cursos Tecnológicos e Profissionais;16.1;172.4
2020.0;Mafra_Município;Total;12.0;172.4
2020.0;Maia_Município;Cursos gerais;6.9;486.6
2020.0;Maia_Município;Cursos Tecnológicos e Profissionais;11.3;486.6
2020.0;Maia_Município;Total;7.9;486.6
2020.0;Mangualde_Município;Cursos gerais;10.2;74.8
2020.0;Mangualde_Município;Cursos Tecnológicos e Profissionais;6.3;74.8
2020.0;Mangualde_Município;Total;8.7;74.8
2020.0;Manteigas_Município;Cursos gerais;2.3;13.0
2020.0;Manteigas_Município;Cursos Tecnológicos e Profissionais;0.0;13.0
2020.0;Manteigas_Município;Total;1.3;13.0
2020.0;Marco de Canaveses_Município;Cursos gerais;5.5;376.7
2020.0;Marco de Canaveses_Município;Cursos Tecnológicos e Profissionais;7.3;376.7
2020.0;Marco de Canaveses_Município;Total;6.3;376.7
2020.0;Marinha Grande_Município;Cursos gerais;4.6;201.3
2020.0;Marinha Grande_Município;Cursos Tecnológicos e Profissionais;8.8;201.3
2020.0;Marinha Grande_Município;Total;6.3;201.3
2020.0;Marvão_Município;Cursos gerais;;9.8
2020.0;Marvão_Município;Cursos Tecnológicos e Profissionais;;9.8
